dosage_form	route	trade_name	approval_date	ad_type	oral	topical	parenteral	black_box_warning	applicant_full_name	innovator_company	product_id	nda_type
INJECTABLE	INJECTION	RUBIVITE	1/1/82	DISCN	0	0	1	\N	BEL MAR LABORATORIES INC	0	PRODUCT_010791_003	N
INJECTABLE	INJECTION	RUBIVITE	1/1/82	DISCN	0	0	1	\N	BEL MAR LABORATORIES INC	0	PRODUCT_010791_004	N
INJECTABLE	INJECTION	RUBIVITE	1/1/82	DISCN	0	0	1	\N	BEL MAR LABORATORIES INC	0	PRODUCT_010791_005	N
INJECTABLE	INJECTION	CORTICOTROPIN	1/1/82	DISCN	0	0	1	\N	ORGANICS LAGRANGE INC	0	PRODUCT_010831_001	N
INJECTABLE	INJECTION	CORTICOTROPIN	1/1/82	DISCN	0	0	1	\N	ORGANICS LAGRANGE INC	0	PRODUCT_010831_002	N
INJECTABLE	INJECTION	DEPINAR	1/1/82	DISCN	0	0	1	\N	ARMOUR PHARMACEUTICAL CO	0	PRODUCT_011208_001	N
INJECTABLE	INJECTION	TRILAFON	1/1/82	DISCN	0	0	1	\N	SCHERING CORP SUB SCHERING PLOUGH CORP	0	PRODUCT_011213_002	N
INJECTABLE	INJECTION	VESPRIN	1/1/82	DISCN	0	0	1	\N	APOTHECON INC DIV BRISTOL MYERS SQUIBB	0	PRODUCT_011325_001	N
INJECTABLE	INJECTION	VESPRIN	1/1/82	DISCN	0	0	1	\N	APOTHECON INC DIV BRISTOL MYERS SQUIBB	0	PRODUCT_011325_004	N
INJECTABLE	INJECTION	VESPRIN	1/1/82	DISCN	0	0	1	\N	APOTHECON INC DIV BRISTOL MYERS SQUIBB	0	PRODUCT_011325_005	N
INJECTABLE	INJECTION	DIMETANE-TEN	1/1/82	DISCN	0	0	1	\N	WYETH AYERST LABORATORIES	0	PRODUCT_011418_002	N
INJECTABLE	INJECTION	STERANE	1/1/82	DISCN	0	0	1	\N	PFIZER LABORATORIES DIV PFIZER INC	0	PRODUCT_011446_001	N
INJECTABLE	INJECTION	IC-GREEN	1/1/82	DISCN	0	0	1	0	AKORN INC	0	PRODUCT_011525_002	N
INJECTABLE	INJECTION	IC-GREEN	1/1/82	DISCN	0	0	1	0	AKORN INC	0	PRODUCT_011525_003	N
INJECTABLE	INJECTION	IC-GREEN	1/1/82	DISCN	0	0	1	0	AKORN INC	0	PRODUCT_011525_004	N
INJECTABLE	INJECTION	STELAZINE	1/1/82	DISCN	0	0	1	\N	GLAXOSMITHKLINE	0	PRODUCT_011552_005	N
INJECTABLE	INJECTION	HYDELTRASOL	1/1/82	DISCN	0	0	1	\N	MERCK AND CO INC	0	PRODUCT_011583_002	N
INJECTABLE	INJECTION	CARDIOGRAFIN	1/1/82	DISCN	0	0	1	\N	BRACCO DIAGNOSTICS INC	0	PRODUCT_011620_002	N
INJECTABLE	INJECTION	THIOTEPA	1/1/82	DISCN	0	0	1	\N	IMMUNEX CORP	0	PRODUCT_011683_001	N
INJECTABLE	INJECTION	ARISTOCORT	1/1/82	DISCN	0	0	1	\N	SANDOZ CANADA INC	0	PRODUCT_011685_003	N
INJECTABLE	INJECTION	OPANA	1/1/82	DISCN	0	0	1	0	ENDO PHARMACEUTICALS INC	0	PRODUCT_011707_001	N
INJECTABLE	INJECTION	METHOTREXATE SODIUM	1/1/82	DISCN	0	0	1	\N	HOSPIRA INC	0	PRODUCT_011719_001	N
INJECTABLE	INJECTION	METHOTREXATE SODIUM	1/1/82	DISCN	0	0	1	\N	HOSPIRA INC	0	PRODUCT_011719_003	N
INJECTABLE	INJECTION	METHOTREXATE SODIUM	1/1/82	DISCN	0	0	1	\N	HOSPIRA INC	0	PRODUCT_011719_004	N
INJECTABLE	INJECTION	METHOTREXATE SODIUM	1/1/82	DISCN	0	0	1	\N	HOSPIRA INC	0	PRODUCT_011719_005	N
INJECTABLE	INJECTION	METHOTREXATE SODIUM	1/1/82	DISCN	0	0	1	\N	HOSPIRA INC	0	PRODUCT_011719_006	N
INJECTABLE	INJECTION	METHOTREXATE LPF	3/31/82	DISCN	0	0	1	\N	HOSPIRA INC	0	PRODUCT_011719_007	N
INJECTABLE	INJECTION	METHOTREXATE SODIUM PRESERVATIVE FREE	4/7/88	DISCN	0	0	1	\N	HOSPIRA INC	0	PRODUCT_011719_009	N
INJECTABLE	INJECTION	METHOTREXATE PRESERVATIVE FREE	4/13/05	DISCN	0	0	1	\N	HOSPIRA INC	0	PRODUCT_011719_011	N
INJECTABLE	INJECTION	METHOTREXATE PRESERVATIVE FREE	4/13/05	DISCN	0	0	1	\N	HOSPIRA INC	0	PRODUCT_011719_013	N
INJECTABLE	INJECTION	METHOTREXATE PRESERVATIVE FREE	4/13/05	DISCN	0	0	1	\N	HOSPIRA INC	0	PRODUCT_011719_014	N
INJECTABLE	INJECTION	MEPERGAN	1/1/82	DISCN	0	0	1	\N	BAXTER HEALTHCARE CORP ANESTHESIA CRITICAL CARE	0	PRODUCT_011730_001	N
INJECTABLE	INJECTION	KONAKION	1/1/82	DISCN	0	0	1	\N	HOFFMANN LA ROCHE INC	0	PRODUCT_011745_001	N
INJECTABLE	INJECTION	KONAKION	1/1/82	DISCN	0	0	1	\N	HOFFMANN LA ROCHE INC	0	PRODUCT_011745_003	N
INJECTABLE	INJECTION	PROLIXIN	1/1/82	DISCN	0	0	1	\N	APOTHECON INC DIV BRISTOL MYERS SQUIBB	0	PRODUCT_011751_005	N
INJECTABLE	INJECTION	TOFRANIL	1/1/82	DISCN	0	0	1	\N	NOVARTIS PHARMACEUTICALS CORP	0	PRODUCT_011838_002	N
INJECTABLE	INJECTION	DURABOLIN	1/1/82	DISCN	0	0	1	\N	ORGANON USA INC	0	PRODUCT_011891_001	N
INJECTABLE	INJECTION	DURABOLIN	1/1/82	DISCN	0	0	1	\N	ORGANON USA INC	0	PRODUCT_011891_002	N
INJECTABLE	INJECTION	KENALOG-10	1/1/82	RX	0	0	1	0	APOTHECON INC DIV BRISTOL MYERS SQUIBB	0	PRODUCT_012041_001	N
INJECTABLE	INJECTION	HYDROCORTONE	1/1/82	DISCN	0	0	1	\N	MERCK AND CO INC	0	PRODUCT_012052_001	N
INJECTABLE	INJECTION	DECADRON	1/1/82	DISCN	0	0	1	\N	MERCK AND CO INC	0	PRODUCT_012071_002	N
INJECTABLE	INJECTION	DECADRON	1/1/82	DISCN	0	0	1	\N	MERCK AND CO INC	0	PRODUCT_012071_004	N
INJECTABLE	INJECTION	ORINASE DIAGNOSTIC	1/1/82	DISCN	0	0	1	\N	PHARMACIA AND UPJOHN CO	0	PRODUCT_012095_001	N
INJECTABLE	INJECTION	GLUCAGON	1/1/82	DISCN	0	0	1	\N	ELI LILLY AND CO	0	PRODUCT_012122_001	N
INJECTABLE	INJECTION	GLUCAGON	1/1/82	DISCN	0	0	1	\N	ELI LILLY AND CO	0	PRODUCT_012122_002	N
INJECTABLE	INJECTION	CARBOCAINE W/ NEO-COBEFRIN	1/1/82	DISCN	0	0	1	\N	EASTMAN KODAK CO	0	PRODUCT_012125_002	N
INJECTABLE	INJECTION	CARBOCAINE	1/1/82	DISCN	0	0	1	\N	EASTMAN KODAK CO	0	PRODUCT_012125_003	N
INJECTABLE	INJECTION	CYTOXAN	1/1/82	DISCN	0	0	1	\N	BAXTER HEALTHCARE CORP	0	PRODUCT_012142_001	N
INJECTABLE	INJECTION	CYTOXAN	1/1/82	DISCN	0	0	1	\N	BAXTER HEALTHCARE CORP	0	PRODUCT_012142_002	N
INJECTABLE	INJECTION	CYTOXAN (LYOPHILIZED)	1/1/82	RX	0	0	1	\N	BAXTER HEALTHCARE CORP	0	PRODUCT_012142_003	N
INJECTABLE	INJECTION	CYTOXAN (LYOPHILIZED)	8/30/82	RX	0	0	1	\N	BAXTER HEALTHCARE CORP	0	PRODUCT_012142_004	N
INJECTABLE	INJECTION	CYTOXAN (LYOPHILIZED)	8/30/82	RX	0	0	1	\N	BAXTER HEALTHCARE CORP	0	PRODUCT_012142_005	N
INJECTABLE	INJECTION	UREAPHIL	1/1/82	DISCN	0	0	1	\N	HOSPIRA INC	0	PRODUCT_012154_001	N
INJECTABLE	INJECTION	AQUAMEPHYTON	1/1/82	DISCN	0	0	1	\N	BIOVAIL TECHNOLOGIES LTD	0	PRODUCT_012223_001	N
INJECTABLE	INJECTION	AQUAMEPHYTON	1/1/82	DISCN	0	0	1	\N	BIOVAIL TECHNOLOGIES LTD	0	PRODUCT_012223_002	N
INJECTABLE	INJECTION	LIBRIUM	1/1/82	DISCN	0	0	1	\N	VALEANT PHARMACEUTICALS NORTH AMERICA LLC	0	PRODUCT_012301_001	N
INJECTABLE	INJECTION	LARGON	1/1/82	DISCN	0	0	1	\N	HIKMA MAPLE LTD	0	PRODUCT_012382_002	N
INJECTABLE	INJECTION	IVADANTIN	1/1/82	DISCN	0	0	1	\N	PROCTER AND GAMBLE PHARMACEUTICALS INC SUB PROCTER AND GAMBLE CO	0	PRODUCT_012402_001	N
INJECTABLE	INJECTION	AKINETON	1/1/82	DISCN	0	0	1	\N	ABBVIE INC	0	PRODUCT_012418_002	N
INJECTABLE	INJECTION	TARACTAN	1/1/82	DISCN	0	0	1	\N	HOFFMANN LA ROCHE INC	0	PRODUCT_012487_001	N
INJECTABLE	INJECTION	DEPO-PROVERA	1/1/82	DISCN	0	0	1	0	PHARMACIA AND UPJOHN CO	0	PRODUCT_012541_002	N
INJECTABLE	INJECTION	VELBAN	1/1/82	DISCN	0	0	1	\N	ELI LILLY AND CO	0	PRODUCT_012665_001	N
INJECTABLE	INJECTION	ELAVIL	1/1/82	DISCN	0	0	1	\N	ASTRAZENECA PHARMACEUTICALS LP	0	PRODUCT_012704_001	N
INJECTABLE	INJECTION	TORECAN	1/1/82	DISCN	0	0	1	\N	NOVARTIS PHARMACEUTICALS CORP	0	PRODUCT_012754_002	N
INJECTABLE	INJECTION	ARISTOCORT	1/1/82	DISCN	0	0	1	0	SANDOZ CANADA INC	0	PRODUCT_012802_001	N
INJECTABLE	INJECTION	DROLBAN	1/1/82	DISCN	0	0	1	\N	ELI LILLY AND CO	0	PRODUCT_012936_001	N
INJECTABLE	INJECTION	THAM-E	1/1/82	DISCN	0	0	1	\N	HOSPIRA INC	0	PRODUCT_013025_001	N
INJECTABLE	INJECTION	DECA-DURABOLIN	6/12/86	DISCN	0	0	1	\N	ORGANON USA INC	0	PRODUCT_013132_001	N
INJECTABLE	INJECTION	DECA-DURABOLIN	6/12/86	DISCN	0	0	1	\N	ORGANON USA INC	0	PRODUCT_013132_002	N
INJECTABLE	INJECTION	DECA-DURABOLIN	6/12/86	DISCN	0	0	1	\N	ORGANON USA INC	0	PRODUCT_013132_003	N
INJECTABLE	INJECTION	ANGIO-CONRAY	1/1/82	DISCN	0	0	1	\N	MALLINCKRODT MEDICAL INC	0	PRODUCT_013319_001	N
INJECTABLE	INJECTION	DECADRON W/ XYLOCAINE	1/1/82	DISCN	0	0	1	\N	MERCK AND CO INC	0	PRODUCT_013334_002	N
INJECTABLE	INJECTION	OSMITROL 5% IN WATER	1/1/82	RX	0	0	1	\N	BAXTER HEALTHCARE CORP	0	PRODUCT_013684_001	N
INJECTABLE	INJECTION	OSMITROL 10% IN WATER	1/1/82	RX	0	0	1	\N	BAXTER HEALTHCARE CORP	0	PRODUCT_013684_002	N
INJECTABLE	INJECTION	OSMITROL 20% IN WATER	1/1/82	RX	0	0	1	\N	BAXTER HEALTHCARE CORP	0	PRODUCT_013684_003	N
INJECTABLE	INJECTION	OSMITROL 15% IN WATER	1/1/82	RX	0	0	1	\N	BAXTER HEALTHCARE CORP	0	PRODUCT_013684_004	N
INJECTABLE	INJECTION	OSMITROL 5% IN WATER IN PLASTIC CONTAINER	1/1/82	RX	0	0	1	\N	BAXTER HEALTHCARE CORP	0	PRODUCT_013684_005	N
INJECTABLE	INJECTION	OSMITROL 10% IN WATER IN PLASTIC CONTAINER	1/1/82	RX	0	0	1	\N	BAXTER HEALTHCARE CORP	0	PRODUCT_013684_006	N
INJECTABLE	INJECTION	OSMITROL 20% IN WATER IN PLASTIC CONTAINER	1/1/82	RX	0	0	1	\N	BAXTER HEALTHCARE CORP	0	PRODUCT_013684_007	N
INJECTABLE	INJECTION	OSMITROL 15% IN WATER IN PLASTIC CONTAINER	1/1/82	RX	0	0	1	\N	BAXTER HEALTHCARE CORP	0	PRODUCT_013684_008	N
INJECTABLE	INJECTION	CHROMITOPE SODIUM	1/1/82	DISCN	0	0	1	\N	BRACCO DIAGNOSTICS INC	0	PRODUCT_013993_001	N
INJECTABLE	INJECTION	CHROMITOPE SODIUM	1/1/82	DISCN	0	0	1	\N	BRACCO DIAGNOSTICS INC	0	PRODUCT_013993_002	N
INJECTABLE	INJECTION	ONCOVIN	1/1/82	DISCN	0	0	1	\N	ELI LILLY AND CO	0	PRODUCT_014103_001	N
INJECTABLE	INJECTION	ONCOVIN	1/1/82	DISCN	0	0	1	\N	ELI LILLY AND CO	0	PRODUCT_014103_002	N
INJECTABLE	INJECTION	ONCOVIN	3/7/84	DISCN	0	0	1	\N	ELI LILLY AND CO	0	PRODUCT_014103_003	N
INJECTABLE	INJECTION	CONRAY 400	1/1/82	DISCN	0	0	1	\N	MALLINCKRODT MEDICAL INC	0	PRODUCT_014295_001	N
INJECTABLE	INJECTION	HEXADROL	1/1/82	DISCN	0	0	1	\N	ORGANON USA INC	0	PRODUCT_014694_002	N
INJECTABLE	INJECTION	HEXADROL	1/1/82	DISCN	0	0	1	\N	ORGANON USA INC	0	PRODUCT_014694_003	N
INJECTABLE	INJECTION	HEXADROL	1/1/82	DISCN	0	0	1	\N	ORGANON USA INC	0	PRODUCT_014694_004	N
INJECTABLE	INJECTION	MANNITOL 20%	1/1/82	DISCN	0	0	1	\N	B BRAUN MEDICAL INC	0	PRODUCT_014738_001	N
INJECTABLE	INJECTION	CITANEST	1/1/82	DISCN	0	0	1	\N	ASTRAZENECA LP	0	PRODUCT_014763_003	N
INJECTABLE	INJECTION	CITANEST	1/1/82	DISCN	0	0	1	\N	ASTRAZENECA LP	0	PRODUCT_014763_004	N
INJECTABLE	INJECTION	CITANEST	1/1/82	DISCN	0	0	1	\N	ASTRAZENECA LP	0	PRODUCT_014763_005	N
INJECTABLE	INJECTION	CITANEST PLAIN	1/1/82	DISCN	0	0	1	\N	ASTRAZENECA LP	0	PRODUCT_014763_007	N
INJECTABLE	INJECTION	CITANEST FORTE	1/1/82	DISCN	0	0	1	\N	ASTRAZENECA LP	0	PRODUCT_014763_008	N
INJECTABLE	INJECTION	ROBINUL	1/1/82	DISCN	0	0	1	\N	AH ROBINS CO	0	PRODUCT_014764_001	N
INJECTABLE	INJECTION	AMICAR	1/1/82	DISCN	0	0	1	\N	CLOVER PHARMACEUTICALS CORP	0	PRODUCT_015229_002	N
INJECTABLE	INJECTION	HIPPUTOPE	1/1/82	DISCN	0	0	1	\N	BRACCO DIAGNOSTICS INC	0	PRODUCT_015419_002	N
INJECTABLE	INJECTION	LEVOPROME	1/1/82	DISCN	0	0	1	\N	IMMUNEX CORP	0	PRODUCT_015865_001	N
INJECTABLE	INJECTION	INNOVAR	1/1/82	DISCN	0	0	1	\N	AKORN MANUFACTURING INC	0	PRODUCT_016049_001	N
INJECTABLE	INJECTION	MANNITOL 5%	1/1/82	RX	0	0	1	\N	B BRAUN MEDICAL INC	0	PRODUCT_016080_001	N
INJECTABLE	INJECTION	MANNITOL 10%	1/1/82	RX	0	0	1	\N	B BRAUN MEDICAL INC	0	PRODUCT_016080_002	N
INJECTABLE	INJECTION	MANNITOL 15%	1/1/82	RX	0	0	1	\N	B BRAUN MEDICAL INC	0	PRODUCT_016080_003	N
INJECTABLE	INJECTION	MANNITOL 20%	1/1/82	RX	0	0	1	\N	B BRAUN MEDICAL INC	0	PRODUCT_016080_004	N
INJECTABLE	INJECTION	MANNITOL 15% W/ DEXTROSE 5% IN SODIUM CHLORIDE 0.45%	1/1/82	RX	0	0	1	\N	B BRAUN MEDICAL INC	0	PRODUCT_016080_005	N
INJECTABLE	INJECTION	MANNITOL 10% W/ DEXTROSE 5% IN DISTILLED WATER	1/1/82	RX	0	0	1	\N	B BRAUN MEDICAL INC	0	PRODUCT_016080_006	N
INJECTABLE	INJECTION	MANNITOL 5% W/ DEXTROSE 5% IN SODIUM CHLORIDE 0.12%	1/1/82	RX	0	0	1	\N	B BRAUN MEDICAL INC	0	PRODUCT_016080_007	N
INJECTABLE	INJECTION	VALIUM	1/1/82	DISCN	0	0	1	\N	HOFFMANN LA ROCHE INC	0	PRODUCT_016087_001	N
INJECTABLE	INJECTION	PROLIXIN ENANTHATE	1/1/82	DISCN	0	0	1	\N	APOTHECON INC DIV BRISTOL MYERS SQUIBB	0	PRODUCT_016110_001	N
INJECTABLE	INJECTION	TESLAC	1/1/82	DISCN	0	0	1	\N	BRISTOL MYERS SQUIBB	0	PRODUCT_016119_001	N
INJECTABLE	INJECTION	ROBENGATOPE	1/1/82	DISCN	0	0	1	\N	BRACCO DIAGNOSTICS INC	0	PRODUCT_016224_001	N
INJECTABLE	INJECTION	ROBENGATOPE	1/1/82	DISCN	0	0	1	\N	BRACCO DIAGNOSTICS INC	0	PRODUCT_016224_002	N
INJECTABLE	INJECTION	ROBENGATOPE	1/1/82	DISCN	0	0	1	\N	BRACCO DIAGNOSTICS INC	0	PRODUCT_016224_003	N
INJECTABLE	INJECTION	MANNITOL 5%	1/1/82	DISCN	0	0	1	\N	HOSPIRA INC	0	PRODUCT_016269_001	N
INJECTABLE	INJECTION	MANNITOL 10%	1/1/82	DISCN	0	0	1	\N	HOSPIRA INC	0	PRODUCT_016269_002	N
INJECTABLE	INJECTION	MANNITOL 15%	1/1/82	DISCN	0	0	1	\N	HOSPIRA INC	0	PRODUCT_016269_003	N
INJECTABLE	INJECTION	MANNITOL 20%	1/1/82	DISCN	0	0	1	\N	HOSPIRA INC	0	PRODUCT_016269_004	N
INJECTABLE	INJECTION	MANNITOL 25%	1/1/82	DISCN	0	0	1	\N	HOSPIRA INC	0	PRODUCT_016269_005	N
INJECTABLE	INJECTION	MANNITOL 25%	8/25/94	RX	0	0	1	\N	HOSPIRA INC	0	PRODUCT_016269_006	N
INJECTABLE	SPINAL	XYLOCAINE 1.5% W/ DEXTROSE 7.5%	1/1/82	DISCN	0	0	1	\N	FRESENIUS KABI USA LLC	0	PRODUCT_016297_001	N
INJECTABLE	INJECTION	HYPAQUE	1/1/82	DISCN	0	0	1	\N	GE HEALTHCARE	0	PRODUCT_016403_002	N
INJECTABLE	INJECTION	MANNITOL 10%	1/1/82	DISCN	0	0	1	\N	MILES LABORATORIES INC	0	PRODUCT_016472_002	N
INJECTABLE	INJECTION	MANNITOL 20%	1/1/82	DISCN	0	0	1	\N	MILES LABORATORIES INC	0	PRODUCT_016472_004	N
INJECTABLE	INJECTION	MANNITOL 15%	1/1/82	DISCN	0	0	1	\N	MILES LABORATORIES INC	0	PRODUCT_016472_005	N
INJECTABLE	INJECTION	NARCAN	1/1/82	DISCN	0	0	1	\N	ENDO PHARMACEUTICALS INC	0	PRODUCT_016636_001	N
INJECTABLE	INJECTION	NARCAN	1/1/82	DISCN	0	0	1	\N	ENDO PHARMACEUTICALS INC	0	PRODUCT_016636_002	N
INJECTABLE	INJECTION	NARCAN	6/14/82	DISCN	0	0	1	\N	ENDO PHARMACEUTICALS INC	0	PRODUCT_016636_003	N
INJECTABLE	INJECTION	HIPPURAN I 131	1/1/82	DISCN	0	0	1	\N	MALLINCKRODT MEDICAL INC	0	PRODUCT_016666_001	N
INJECTABLE	INJECTION	DECADRON-LA	1/1/82	DISCN	0	0	1	\N	MERCK RESEARCH LABORATORIES DIV MERCK CO INC	0	PRODUCT_016675_001	N
INJECTABLE	INJECTION	DEXTROSE 5% IN SODIUM CHLORIDE 0.9% IN PLASTIC CONTAINER	1/1/82	RX	0	0	1	\N	BAXTER HEALTHCARE CORP	0	PRODUCT_016678_001	N
INJECTABLE	INJECTION	LACTATED RINGER'S AND DEXTROSE 5% IN PLASTIC CONTAINER	1/1/82	RX	0	0	1	\N	BAXTER HEALTHCARE CORP	0	PRODUCT_016679_001	N
INJECTABLE	INJECTION	LACTATED RINGER'S IN PLASTIC CONTAINER	1/1/82	RX	0	0	1	\N	BAXTER HEALTHCARE CORP	0	PRODUCT_016682_001	N
INJECTABLE	INJECTION	DEXTROSE 5% IN SODIUM CHLORIDE 0.45% IN PLASTIC CONTAINER	1/1/82	RX	0	0	1	\N	BAXTER HEALTHCARE CORP	0	PRODUCT_016683_001	N
INJECTABLE	INJECTION	DEXTROSE 5% IN SODIUM CHLORIDE 0.33% IN PLASTIC CONTAINER	1/1/82	RX	0	0	1	\N	BAXTER HEALTHCARE CORP	0	PRODUCT_016687_001	N
INJECTABLE	INJECTION	DEXTROSE 5% IN SODIUM CHLORIDE 0.2% IN PLASTIC CONTAINER	1/1/82	RX	0	0	1	\N	BAXTER HEALTHCARE CORP	0	PRODUCT_016689_001	N
INJECTABLE	INJECTION	SODIUM LACTATE 0.167 MOLAR IN PLASTIC CONTAINER	1/1/82	RX	0	0	1	\N	BAXTER HEALTHCARE CORP	0	PRODUCT_016692_001	N
INJECTABLE	INJECTION	RINGER'S IN PLASTIC CONTAINER	1/1/82	RX	0	0	1	\N	BAXTER HEALTHCARE CORP	0	PRODUCT_016693_001	N
INJECTABLE	INJECTION	DEXTROSE 5% IN RINGER'S IN PLASTIC CONTAINER	1/1/82	RX	0	0	1	\N	BAXTER HEALTHCARE CORP	0	PRODUCT_016695_001	N
INJECTABLE	INJECTION	DEXTROSE 10% AND SODIUM CHLORIDE 0.9% IN PLASTIC CONTAINER	1/1/82	RX	0	0	1	\N	BAXTER HEALTHCARE CORP	0	PRODUCT_016696_001	N
INJECTABLE	INJECTION	DEXTROSE 2.5% AND SODIUM CHLORIDE 0.45% IN PLASTIC CONTAINER	1/1/82	RX	0	0	1	\N	BAXTER HEALTHCARE CORP	0	PRODUCT_016697_001	N
INJECTABLE	INJECTION	SODIUM CHROMATE CR 51	1/1/82	DISCN	0	0	1	\N	MALLINCKRODT MEDICAL INC	0	PRODUCT_016708_001	N
INJECTABLE	INJECTION	TRAVERT 10% IN PLASTIC CONTAINER	1/1/82	DISCN	0	0	1	\N	BAXTER HEALTHCARE CORP	0	PRODUCT_016717_001	N
INJECTABLE	INJECTION	PROLIXIN DECANOATE	1/1/82	DISCN	0	0	1	\N	BRISTOL MYERS SQUIBB CO	0	PRODUCT_016727_001	N
INJECTABLE	INJECTION	FERROUS CITRATE FE 59	1/1/82	DISCN	0	0	1	\N	MALLINCKRODT INC	0	PRODUCT_016729_001	N
INJECTABLE	INJECTION	SERENTIL	1/1/82	DISCN	0	0	1	\N	NOVARTIS PHARMACEUTICALS CORP	0	PRODUCT_016775_001	N
INJECTABLE	INJECTION	VASCORAY	1/1/82	DISCN	0	0	1	\N	MALLINCKRODT MEDICAL INC	0	PRODUCT_016783_001	N
INJECTABLE	INJECTION	CYTARABINE	1/1/82	DISCN	0	0	1	\N	TEVA PARENTERAL MEDICINES INC	0	PRODUCT_016793_001	N
INJECTABLE	INJECTION	CYTARABINE	1/1/82	DISCN	0	0	1	\N	TEVA PARENTERAL MEDICINES INC	0	PRODUCT_016793_002	N
INJECTABLE	INJECTION	CYTARABINE	12/21/87	DISCN	0	0	1	\N	TEVA PARENTERAL MEDICINES INC	0	PRODUCT_016793_003	N
INJECTABLE	INJECTION	CYTARABINE	12/21/87	DISCN	0	0	1	\N	TEVA PARENTERAL MEDICINES INC	0	PRODUCT_016793_004	N
INJECTABLE	INJECTION	XYLOCAINE PRESERVATIVE FREE	1/1/82	RX	0	0	1	\N	FRESENIUS KABI USA LLC	0	PRODUCT_016801_002	N
INJECTABLE	INJECTION	XYLOCAINE PRESERVATIVE FREE	1/19/88	RX	0	0	1	\N	FRESENIUS KABI USA LLC	0	PRODUCT_016801_005	N
INJECTABLE	INJECTION	EMETE-CON	1/1/82	DISCN	0	0	1	\N	PFIZER INC	0	PRODUCT_016820_001	N
INJECTABLE	INJECTION	FREAMINE 8.5%	1/1/82	DISCN	0	0	1	\N	B BRAUN MEDICAL INC	0	PRODUCT_016822_001	N
INJECTABLE	INJECTION	FREAMINE II 8.5%	1/1/82	DISCN	0	0	1	\N	B BRAUN MEDICAL INC	0	PRODUCT_016822_002	N
INJECTABLE	INJECTION	FREAMINE III 3% W/ ELECTROLYTES	1/1/82	RX	0	0	1	\N	B BRAUN MEDICAL INC	0	PRODUCT_016822_003	N
INJECTABLE	INJECTION	FREAMINE III 8.5%	1/1/82	RX	0	0	1	\N	B BRAUN MEDICAL INC	0	PRODUCT_016822_004	N
INJECTABLE	INJECTION	FREAMINE III 10%	1/1/82	RX	0	0	1	\N	B BRAUN MEDICAL INC	0	PRODUCT_016822_005	N
INJECTABLE	INJECTION	FREAMINE HBC 6.9%	5/17/83	RX	0	0	1	\N	B BRAUN MEDICAL INC	0	PRODUCT_016822_006	N
INJECTABLE	INJECTION	FREAMINE III 8.5% W/ ELECTROLYTES	7/1/88	RX	0	0	1	\N	B BRAUN MEDICAL INC	0	PRODUCT_016822_007	N
INJECTABLE	INJECTION	ISOPAQUE 440	1/1/82	DISCN	0	0	1	\N	GE HEALTHCARE	0	PRODUCT_016847_001	N
INJECTABLE	INJECTION	NAVANE	1/1/82	DISCN	0	0	1	\N	PFIZER INC	0	PRODUCT_016904_001	N
INJECTABLE	INJECTION	DELALUTIN	1/1/82	DISCN	0	0	1	\N	BRISTOL MYERS SQUIBB	0	PRODUCT_016911_001	N
INJECTABLE	INJECTION	DELALUTIN	1/1/82	DISCN	0	0	1	\N	BRISTOL MYERS SQUIBB	0	PRODUCT_016911_002	N
INJECTABLE	INJECTION	FUDR	1/1/82	DISCN	0	0	1	\N	HOSPIRA INC	0	PRODUCT_016929_001	N
INJECTABLE	INJECTION	HYPERSTAT	1/1/82	DISCN	0	0	1	\N	SCHERING CORP SUB SCHERING PLOUGH CORP	0	PRODUCT_016996_001	N
INJECTABLE	INJECTION	HEPARIN SODIUM	1/1/82	DISCN	0	0	1	\N	BAXTER HEALTHCARE CORP ANESTHESIA CRITICAL CARE	0	PRODUCT_017007_001	N
INJECTABLE	INJECTION	HEPARIN SODIUM	1/1/82	DISCN	0	0	1	\N	BAXTER HEALTHCARE CORP ANESTHESIA CRITICAL CARE	0	PRODUCT_017007_002	N
INJECTABLE	INJECTION	HEPARIN SODIUM	1/1/82	DISCN	0	0	1	\N	BAXTER HEALTHCARE CORP ANESTHESIA CRITICAL CARE	0	PRODUCT_017007_003	N
INJECTABLE	INJECTION	HEPARIN SODIUM	1/1/82	DISCN	0	0	1	\N	BAXTER HEALTHCARE CORP ANESTHESIA CRITICAL CARE	0	PRODUCT_017007_004	N
INJECTABLE	INJECTION	HEPARIN SODIUM	1/1/82	DISCN	0	0	1	\N	BAXTER HEALTHCARE CORP ANESTHESIA CRITICAL CARE	0	PRODUCT_017007_005	N
INJECTABLE	INJECTION	HEPARIN SODIUM	1/1/82	DISCN	0	0	1	\N	BAXTER HEALTHCARE CORP ANESTHESIA CRITICAL CARE	0	PRODUCT_017007_006	N
INJECTABLE	INJECTION	HEPARIN SODIUM	1/1/82	DISCN	0	0	1	\N	BAXTER HEALTHCARE CORP ANESTHESIA CRITICAL CARE	0	PRODUCT_017007_007	N
INJECTABLE	INJECTION	HEPARIN SODIUM	1/1/82	DISCN	0	0	1	\N	BAXTER HEALTHCARE CORP ANESTHESIA CRITICAL CARE	0	PRODUCT_017007_010	N
INJECTABLE	INJECTION	SODIUM CHLORIDE	1/1/82	DISCN	0	0	1	\N	ABBOTT LABORATORIES PHARMACEUTICAL PRODUCTS DIV	0	PRODUCT_017013_001	N
