Country,Year,WORLDBANKINCOMEGROUPCODE,Numeric_Value,Indicator
Croatia,1996,4,92,Measles (MCV) immunization coverage among 1-year-olds (%)
Croatia,1998,4,91,Measles (MCV) immunization coverage among 1-year-olds (%)
Croatia,2005,4,96,Measles (MCV) immunization coverage among 1-year-olds (%)
Croatia,2007,4,96,Measles (MCV) immunization coverage among 1-year-olds (%)
Haiti,1981,1,0,Measles (MCV) immunization coverage among 1-year-olds (%)
Haiti,1983,1,6,Measles (MCV) immunization coverage among 1-year-olds (%)
Haiti,1988,1,59,Measles (MCV) immunization coverage among 1-year-olds (%)
Haiti,1990,1,31,Measles (MCV) immunization coverage among 1-year-olds (%)
Haiti,1997,1,52,Measles (MCV) immunization coverage among 1-year-olds (%)
Haiti,1999,1,54,Measles (MCV) immunization coverage among 1-year-olds (%)
Haiti,2006,1,58,Measles (MCV) immunization coverage among 1-year-olds (%)
Haiti,2008,1,58,Measles (MCV) immunization coverage among 1-year-olds (%)
Hungary,1980,4,99,Measles (MCV) immunization coverage among 1-year-olds (%)
Hungary,1982,4,99,Measles (MCV) immunization coverage among 1-year-olds (%)
Hungary,1984,4,99,Measles (MCV) immunization coverage among 1-year-olds (%)
Hungary,1989,4,99,Measles (MCV) immunization coverage among 1-year-olds (%)
Hungary,1991,4,99,Measles (MCV) immunization coverage among 1-year-olds (%)
Hungary,1998,4,99,Measles (MCV) immunization coverage among 1-year-olds (%)
Hungary,2000,4,99,Measles (MCV) immunization coverage among 1-year-olds (%)
Hungary,2005,4,99,Measles (MCV) immunization coverage among 1-year-olds (%)
Hungary,2007,4,99,Measles (MCV) immunization coverage among 1-year-olds (%)
Hungary,2009,4,99,Measles (MCV) immunization coverage among 1-year-olds (%)
Indonesia,1981,2,0,Measles (MCV) immunization coverage among 1-year-olds (%)
Indonesia,1983,2,6,Measles (MCV) immunization coverage among 1-year-olds (%)
Indonesia,1990,2,58,Measles (MCV) immunization coverage among 1-year-olds (%)
Indonesia,1992,2,65,Measles (MCV) immunization coverage among 1-year-olds (%)
Indonesia,1999,2,77,Measles (MCV) immunization coverage among 1-year-olds (%)
Indonesia,2001,2,76,Measles (MCV) immunization coverage among 1-year-olds (%)
Indonesia,2006,2,79,Measles (MCV) immunization coverage among 1-year-olds (%)
Indonesia,2008,2,76,Measles (MCV) immunization coverage among 1-year-olds (%)
India,1982,2,0,Measles (MCV) immunization coverage among 1-year-olds (%)
India,1984,2,0,Measles (MCV) immunization coverage among 1-year-olds (%)
India,1991,2,43,Measles (MCV) immunization coverage among 1-year-olds (%)
India,1993,2,59,Measles (MCV) immunization coverage among 1-year-olds (%)
India,1998,2,57,Measles (MCV) immunization coverage among 1-year-olds (%)
India,2000,2,59,Measles (MCV) immunization coverage among 1-year-olds (%)
India,2007,2,69,Measles (MCV) immunization coverage among 1-year-olds (%)
India,2009,2,74,Measles (MCV) immunization coverage among 1-year-olds (%)
Ireland,1983,4,10,Measles (MCV) immunization coverage among 1-year-olds (%)
Ireland,1985,4,63,Measles (MCV) immunization coverage among 1-year-olds (%)
Ireland,1990,4,78,Measles (MCV) immunization coverage among 1-year-olds (%)
Ireland,1992,4,78,Measles (MCV) immunization coverage among 1-year-olds (%)
Ireland,1999,4,77,Measles (MCV) immunization coverage among 1-year-olds (%)
Ireland,2001,4,73,Measles (MCV) immunization coverage among 1-year-olds (%)
Ireland,2008,4,89,Measles (MCV) immunization coverage among 1-year-olds (%)
Ireland,2010,4,90,Measles (MCV) immunization coverage among 1-year-olds (%)
Iran (Islamic Republic of),1982,2,55,Measles (MCV) immunization coverage among 1-year-olds (%)
Iran (Islamic Republic of),1984,2,38,Measles (MCV) immunization coverage among 1-year-olds (%)
Iran (Islamic Republic of),1991,2,84,Measles (MCV) immunization coverage among 1-year-olds (%)
Iran (Islamic Republic of),1993,2,96,Measles (MCV) immunization coverage among 1-year-olds (%)
Iran (Islamic Republic of),2000,2,99,Measles (MCV) immunization coverage among 1-year-olds (%)
Iran (Islamic Republic of),2002,2,99,Measles (MCV) immunization coverage among 1-year-olds (%)
Iran (Islamic Republic of),2007,2,97,Measles (MCV) immunization coverage among 1-year-olds (%)
Iran (Islamic Republic of),2009,2,99,Measles (MCV) immunization coverage among 1-year-olds (%)
Iraq,1983,2,12,Measles (MCV) immunization coverage among 1-year-olds (%)
Iraq,1985,2,70,Measles (MCV) immunization coverage among 1-year-olds (%)
Iraq,1992,2,67,Measles (MCV) immunization coverage among 1-year-olds (%)
Iraq,1994,2,72,Measles (MCV) immunization coverage among 1-year-olds (%)
Iraq,1999,2,90,Measles (MCV) immunization coverage among 1-year-olds (%)
Iraq,2001,2,82,Measles (MCV) immunization coverage among 1-year-olds (%)
Iraq,2008,2,76,Measles (MCV) immunization coverage among 1-year-olds (%)
Iraq,2010,2,75,Measles (MCV) immunization coverage among 1-year-olds (%)
Iceland,1984,4,96,Measles (MCV) immunization coverage among 1-year-olds (%)
Iceland,1986,4,95,Measles (MCV) immunization coverage among 1-year-olds (%)
Iceland,1991,4,99,Measles (MCV) immunization coverage among 1-year-olds (%)
Iceland,1993,4,99,Measles (MCV) immunization coverage among 1-year-olds (%)
Iceland,2000,4,91,Measles (MCV) immunization coverage among 1-year-olds (%)
Iceland,2002,4,91,Measles (MCV) immunization coverage among 1-year-olds (%)
Iceland,2009,4,92,Measles (MCV) immunization coverage among 1-year-olds (%)
Iceland,2011,4,94,Measles (MCV) immunization coverage among 1-year-olds (%)
Israel,1983,4,85,Measles (MCV) immunization coverage among 1-year-olds (%)
Israel,1985,4,85,Measles (MCV) immunization coverage among 1-year-olds (%)
Israel,1987,4,88,Measles (MCV) immunization coverage among 1-year-olds (%)
Israel,1992,4,94,Measles (MCV) immunization coverage among 1-year-olds (%)
Israel,1994,4,92,Measles (MCV) immunization coverage among 1-year-olds (%)
Israel,2001,4,96,Measles (MCV) immunization coverage among 1-year-olds (%)
Israel,2003,4,95,Measles (MCV) immunization coverage among 1-year-olds (%)
Israel,2008,4,98,Measles (MCV) immunization coverage among 1-year-olds (%)
Israel,2010,4,96,Measles (MCV) immunization coverage among 1-year-olds (%)
Israel,2012,4,96,Measles (MCV) immunization coverage among 1-year-olds (%)
Italy,1984,4,0,Measles (MCV) immunization coverage among 1-year-olds (%)
Italy,1986,4,0,Measles (MCV) immunization coverage among 1-year-olds (%)
Italy,1993,4,50,Measles (MCV) immunization coverage among 1-year-olds (%)
Italy,1995,4,50,Measles (MCV) immunization coverage among 1-year-olds (%)
Italy,2000,4,74,Measles (MCV) immunization coverage among 1-year-olds (%)
Italy,2002,4,81,Measles (MCV) immunization coverage among 1-year-olds (%)
Italy,2004,4,86,Measles (MCV) immunization coverage among 1-year-olds (%)
Italy,2009,4,90,Measles (MCV) immunization coverage among 1-year-olds (%)
Italy,2011,4,90,Measles (MCV) immunization coverage among 1-year-olds (%)
Jamaica,1985,3,64,Measles (MCV) immunization coverage among 1-year-olds (%)
Jamaica,1987,3,62,Measles (MCV) immunization coverage among 1-year-olds (%)
Jamaica,1994,3,82,Measles (MCV) immunization coverage among 1-year-olds (%)
Jamaica,1996,3,96,Measles (MCV) immunization coverage among 1-year-olds (%)
Jamaica,2001,3,85,Measles (MCV) immunization coverage among 1-year-olds (%)
Jamaica,2003,3,78,Measles (MCV) immunization coverage among 1-year-olds (%)
Jamaica,2010,3,89,Measles (MCV) immunization coverage among 1-year-olds (%)
Jamaica,2012,3,93,Measles (MCV) immunization coverage among 1-year-olds (%)
Jordan,1986,2,81,Measles (MCV) immunization coverage among 1-year-olds (%)
Jordan,1988,2,87,Measles (MCV) immunization coverage among 1-year-olds (%)
Jordan,1993,2,88,Measles (MCV) immunization coverage among 1-year-olds (%)
Jordan,1995,2,92,Measles (MCV) immunization coverage among 1-year-olds (%)
Jordan,2002,2,95,Measles (MCV) immunization coverage among 1-year-olds (%)
Jordan,2004,2,99,Measles (MCV) immunization coverage among 1-year-olds (%)
Jordan,2011,2,98,Measles (MCV) immunization coverage among 1-year-olds (%)
Japan,1980,4,69,Measles (MCV) immunization coverage among 1-year-olds (%)
Japan,1985,4,73,Measles (MCV) immunization coverage among 1-year-olds (%)
Japan,1987,4,75,Measles (MCV) immunization coverage among 1-year-olds (%)
Japan,1994,4,81,Measles (MCV) immunization coverage among 1-year-olds (%)
Japan,1996,4,94,Measles (MCV) immunization coverage among 1-year-olds (%)
Japan,2003,4,98,Measles (MCV) immunization coverage among 1-year-olds (%)
Japan,2005,4,98,Measles (MCV) immunization coverage among 1-year-olds (%)
Japan,2010,4,94,Measles (MCV) immunization coverage among 1-year-olds (%)
Japan,2012,4,96,Measles (MCV) immunization coverage among 1-year-olds (%)
Kazakhstan,1998,3,99,Measles (MCV) immunization coverage among 1-year-olds (%)
Kazakhstan,2000,3,99,Measles (MCV) immunization coverage among 1-year-olds (%)
Kazakhstan,2007,3,99,Measles (MCV) immunization coverage among 1-year-olds (%)
Kazakhstan,2009,3,99,Measles (MCV) immunization coverage among 1-year-olds (%)
Kenya,1981,1,0,Measles (MCV) immunization coverage among 1-year-olds (%)
Kenya,1983,1,0,Measles (MCV) immunization coverage among 1-year-olds (%)
Kenya,1990,1,78,Measles (MCV) immunization coverage among 1-year-olds (%)
Kenya,1992,1,84,Measles (MCV) immunization coverage among 1-year-olds (%)
Kenya,1999,1,76,Measles (MCV) immunization coverage among 1-year-olds (%)
Kenya,2001,1,77,Measles (MCV) immunization coverage among 1-year-olds (%)
Kenya,2006,1,77,Measles (MCV) immunization coverage among 1-year-olds (%)
Kenya,2008,1,90,Measles (MCV) immunization coverage among 1-year-olds (%)
Kyrgyzstan,1994,1,88,Measles (MCV) immunization coverage among 1-year-olds (%)
Kyrgyzstan,1996,1,98,Measles (MCV) immunization coverage among 1-year-olds (%)
Kyrgyzstan,2003,1,99,Measles (MCV) immunization coverage among 1-year-olds (%)
Kyrgyzstan,2005,1,99,Measles (MCV) immunization coverage among 1-year-olds (%)
Kyrgyzstan,2010,1,99,Measles (MCV) immunization coverage among 1-year-olds (%)
Kyrgyzstan,2012,1,98,Measles (MCV) immunization coverage among 1-year-olds (%)
Cambodia,1986,1,54,Measles (MCV) immunization coverage among 1-year-olds (%)
Cambodia,1988,1,39,Measles (MCV) immunization coverage among 1-year-olds (%)
Cambodia,1995,1,62,Measles (MCV) immunization coverage among 1-year-olds (%)
Cambodia,1997,1,50,Measles (MCV) immunization coverage among 1-year-olds (%)
Cambodia,2002,1,52,Measles (MCV) immunization coverage among 1-year-olds (%)
Cambodia,2004,1,80,Measles (MCV) immunization coverage among 1-year-olds (%)
Cambodia,2006,1,78,Measles (MCV) immunization coverage among 1-year-olds (%)
Cambodia,2011,1,93,Measles (MCV) immunization coverage among 1-year-olds (%)
Kiribati,1980,2,0,Measles (MCV) immunization coverage among 1-year-olds (%)
Kiribati,1987,2,14,Measles (MCV) immunization coverage among 1-year-olds (%)
Kiribati,1989,2,63,Measles (MCV) immunization coverage among 1-year-olds (%)
Kiribati,1994,2,70,Measles (MCV) immunization coverage among 1-year-olds (%)
Kiribati,1996,2,64,Measles (MCV) immunization coverage among 1-year-olds (%)
Kiribati,1998,2,77,Measles (MCV) immunization coverage among 1-year-olds (%)
Kiribati,2003,2,72,Measles (MCV) immunization coverage among 1-year-olds (%)
Kiribati,2005,2,85,Measles (MCV) immunization coverage among 1-year-olds (%)
Kiribati,2012,2,91,Measles (MCV) immunization coverage among 1-year-olds (%)
Saint Kitts and Nevis,1981,3,0,Measles (MCV) immunization coverage among 1-year-olds (%)
Saint Kitts and Nevis,1988,3,77,Measles (MCV) immunization coverage among 1-year-olds (%)
Saint Kitts and Nevis,1990,3,99,Measles (MCV) immunization coverage among 1-year-olds (%)
Saint Kitts and Nevis,1995,3,99,Measles (MCV) immunization coverage among 1-year-olds (%)
Saint Kitts and Nevis,1997,3,97,Measles (MCV) immunization coverage among 1-year-olds (%)
Saint Kitts and Nevis,2004,3,98,Measles (MCV) immunization coverage among 1-year-olds (%)
Saint Kitts and Nevis,2006,3,99,Measles (MCV) immunization coverage among 1-year-olds (%)
Republic of Korea,1980,4,4,Measles (MCV) immunization coverage among 1-year-olds (%)
Republic of Korea,1982,4,5,Measles (MCV) immunization coverage among 1-year-olds (%)
Republic of Korea,1987,4,82,Measles (MCV) immunization coverage among 1-year-olds (%)
Republic of Korea,1989,4,95,Measles (MCV) immunization coverage among 1-year-olds (%)
Republic of Korea,1996,4,89,Measles (MCV) immunization coverage among 1-year-olds (%)
Republic of Korea,1998,4,85,Measles (MCV) immunization coverage among 1-year-olds (%)
Republic of Korea,2005,4,99,Measles (MCV) immunization coverage among 1-year-olds (%)
Republic of Korea,2007,4,92,Measles (MCV) immunization coverage among 1-year-olds (%)
Republic of Korea,2012,4,99,Measles (MCV) immunization coverage among 1-year-olds (%)
Kuwait,1981,4,71,Measles (MCV) immunization coverage among 1-year-olds (%)
Kuwait,1988,4,97,Measles (MCV) immunization coverage among 1-year-olds (%)
Kuwait,1990,4,66,Measles (MCV) immunization coverage among 1-year-olds (%)
Kuwait,1997,4,95,Measles (MCV) immunization coverage among 1-year-olds (%)
Kuwait,1999,4,96,Measles (MCV) immunization coverage among 1-year-olds (%)
Kuwait,2004,4,97,Measles (MCV) immunization coverage among 1-year-olds (%)
Kuwait,2006,4,99,Measles (MCV) immunization coverage among 1-year-olds (%)
Lao People's Democratic Republic,1980,1,0,Measles (MCV) immunization coverage among 1-year-olds (%)
Lao People's Democratic Republic,1982,1,7,Measles (MCV) immunization coverage among 1-year-olds (%)
Lao People's Democratic Republic,1989,1,20,Measles (MCV) immunization coverage among 1-year-olds (%)
Lao People's Democratic Republic,1991,1,47,Measles (MCV) immunization coverage among 1-year-olds (%)
Lao People's Democratic Republic,1996,1,73,Measles (MCV) immunization coverage among 1-year-olds (%)
Lao People's Democratic Republic,1998,1,71,Measles (MCV) immunization coverage among 1-year-olds (%)
Lao People's Democratic Republic,2005,1,41,Measles (MCV) immunization coverage among 1-year-olds (%)
Lao People's Democratic Republic,2007,1,40,Measles (MCV) immunization coverage among 1-year-olds (%)
Lebanon,1981,3,0,Measles (MCV) immunization coverage among 1-year-olds (%)
Lebanon,1983,3,8,Measles (MCV) immunization coverage among 1-year-olds (%)
Lebanon,1988,3,48,Measles (MCV) immunization coverage among 1-year-olds (%)
Lebanon,1990,3,61,Measles (MCV) immunization coverage among 1-year-olds (%)
Lebanon,1997,3,89,Measles (MCV) immunization coverage among 1-year-olds (%)
Lebanon,1999,3,77,Measles (MCV) immunization coverage among 1-year-olds (%)
Lebanon,2006,3,69,Measles (MCV) immunization coverage among 1-year-olds (%)
Lebanon,2008,3,79,Measles (MCV) immunization coverage among 1-year-olds (%)
Liberia,1980,1,0,Measles (MCV) immunization coverage among 1-year-olds (%)
Liberia,1982,1,0,Measles (MCV) immunization coverage among 1-year-olds (%)
Liberia,1989,1,0,Measles (MCV) immunization coverage among 1-year-olds (%)
Liberia,1991,1,0,Measles (MCV) immunization coverage among 1-year-olds (%)
Liberia,1998,1,0,Measles (MCV) immunization coverage among 1-year-olds (%)
Liberia,2000,1,63,Measles (MCV) immunization coverage among 1-year-olds (%)
Liberia,2005,1,62,Measles (MCV) immunization coverage among 1-year-olds (%)
Liberia,2007,1,71,Measles (MCV) immunization coverage among 1-year-olds (%)
Liberia,2009,1,83,Measles (MCV) immunization coverage among 1-year-olds (%)
Libya,1981,3,66,Measles (MCV) immunization coverage among 1-year-olds (%)
Libya,1983,3,71,Measles (MCV) immunization coverage among 1-year-olds (%)
Libya,1990,3,89,Measles (MCV) immunization coverage among 1-year-olds (%)
Libya,1992,3,88,Measles (MCV) immunization coverage among 1-year-olds (%)
Libya,1997,3,91,Measles (MCV) immunization coverage among 1-year-olds (%)
Libya,1999,3,92,Measles (MCV) immunization coverage among 1-year-olds (%)
Libya,2001,3,93,Measles (MCV) immunization coverage among 1-year-olds (%)
Libya,2006,3,98,Measles (MCV) immunization coverage among 1-year-olds (%)
Libya,2008,3,98,Measles (MCV) immunization coverage among 1-year-olds (%)
Saint Lucia,1982,3,43,Measles (MCV) immunization coverage among 1-year-olds (%)
Saint Lucia,1984,3,60,Measles (MCV) immunization coverage among 1-year-olds (%)
Saint Lucia,1989,3,91,Measles (MCV) immunization coverage among 1-year-olds (%)
Saint Lucia,1991,3,97,Measles (MCV) immunization coverage among 1-year-olds (%)
Saint Lucia,1993,3,94,Measles (MCV) immunization coverage among 1-year-olds (%)
Saint Lucia,1998,3,90,Measles (MCV) immunization coverage among 1-year-olds (%)
Saint Lucia,2000,3,88,Measles (MCV) immunization coverage among 1-year-olds (%)
Saint Lucia,2007,3,94,Measles (MCV) immunization coverage among 1-year-olds (%)
Saint Lucia,2009,3,99,Measles (MCV) immunization coverage among 1-year-olds (%)
Sri Lanka,1983,2,0,Measles (MCV) immunization coverage among 1-year-olds (%)
Sri Lanka,1985,2,20,Measles (MCV) immunization coverage among 1-year-olds (%)
Sri Lanka,1990,2,80,Measles (MCV) immunization coverage among 1-year-olds (%)
Sri Lanka,1992,2,82,Measles (MCV) immunization coverage among 1-year-olds (%)
Sri Lanka,1999,2,95,Measles (MCV) immunization coverage among 1-year-olds (%)
Sri Lanka,2001,2,99,Measles (MCV) immunization coverage among 1-year-olds (%)
Sri Lanka,2008,2,98,Measles (MCV) immunization coverage among 1-year-olds (%)
Sri Lanka,2010,2,99,Measles (MCV) immunization coverage among 1-year-olds (%)
Lesotho,1982,2,51,Measles (MCV) immunization coverage among 1-year-olds (%)
Lesotho,1984,2,63,Measles (MCV) immunization coverage among 1-year-olds (%)
Lesotho,1991,2,81,Measles (MCV) immunization coverage among 1-year-olds (%)
Lesotho,1993,2,82,Measles (MCV) immunization coverage among 1-year-olds (%)
Lesotho,2000,2,74,Measles (MCV) immunization coverage among 1-year-olds (%)
Lesotho,2002,2,78,Measles (MCV) immunization coverage among 1-year-olds (%)
Lesotho,2007,2,85,Measles (MCV) immunization coverage among 1-year-olds (%)
Lesotho,2009,2,85,Measles (MCV) immunization coverage among 1-year-olds (%)
Lithuania,1995,3,94,Measles (MCV) immunization coverage among 1-year-olds (%)
Lithuania,1997,3,96,Measles (MCV) immunization coverage among 1-year-olds (%)
Lithuania,2004,3,98,Measles (MCV) immunization coverage among 1-year-olds (%)
Lithuania,2006,3,97,Measles (MCV) immunization coverage among 1-year-olds (%)
Lithuania,2011,3,94,Measles (MCV) immunization coverage among 1-year-olds (%)
Luxembourg,1980,4,0,Measles (MCV) immunization coverage among 1-year-olds (%)
Luxembourg,1987,4,77,Measles (MCV) immunization coverage among 1-year-olds (%)
Luxembourg,1989,4,80,Measles (MCV) immunization coverage among 1-year-olds (%)
Luxembourg,1996,4,91,Measles (MCV) immunization coverage among 1-year-olds (%)
Luxembourg,1998,4,91,Measles (MCV) immunization coverage among 1-year-olds (%)
Luxembourg,2003,4,91,Measles (MCV) immunization coverage among 1-year-olds (%)
Luxembourg,2005,4,95,Measles (MCV) immunization coverage among 1-year-olds (%)
Luxembourg,2012,4,96,Measles (MCV) immunization coverage among 1-year-olds (%)
Latvia,1993,3,80,Measles (MCV) immunization coverage among 1-year-olds (%)
Latvia,2000,3,97,Measles (MCV) immunization coverage among 1-year-olds (%)
Latvia,2002,3,98,Measles (MCV) immunization coverage among 1-year-olds (%)
Latvia,2007,3,97,Measles (MCV) immunization coverage among 1-year-olds (%)
Latvia,2009,3,94,Measles (MCV) immunization coverage among 1-year-olds (%)
Morocco,1983,2,35,Measles (MCV) immunization coverage among 1-year-olds (%)
Morocco,1985,2,45,Measles (MCV) immunization coverage among 1-year-olds (%)
Morocco,1992,2,81,Measles (MCV) immunization coverage among 1-year-olds (%)
Morocco,1994,2,87,Measles (MCV) immunization coverage among 1-year-olds (%)
Morocco,1999,2,90,Measles (MCV) immunization coverage among 1-year-olds (%)
Morocco,2001,2,96,Measles (MCV) immunization coverage among 1-year-olds (%)
Morocco,2003,2,90,Measles (MCV) immunization coverage among 1-year-olds (%)
Morocco,2008,2,96,Measles (MCV) immunization coverage among 1-year-olds (%)
Morocco,2010,2,98,Measles (MCV) immunization coverage among 1-year-olds (%)
Monaco,1984,4,0,Measles (MCV) immunization coverage among 1-year-olds (%)
Monaco,1986,4,0,Measles (MCV) immunization coverage among 1-year-olds (%)
Monaco,1991,4,98,Measles (MCV) immunization coverage among 1-year-olds (%)
Monaco,1993,4,99,Measles (MCV) immunization coverage among 1-year-olds (%)
Monaco,1995,4,99,Measles (MCV) immunization coverage among 1-year-olds (%)
Monaco,2000,4,99,Measles (MCV) immunization coverage among 1-year-olds (%)
Monaco,2002,4,99,Measles (MCV) immunization coverage among 1-year-olds (%)
Monaco,2009,4,99,Measles (MCV) immunization coverage among 1-year-olds (%)
Monaco,2011,4,99,Measles (MCV) immunization coverage among 1-year-olds (%)
Republic of Moldova,1995,2,91,Measles (MCV) immunization coverage among 1-year-olds (%)
Republic of Moldova,1997,2,95,Measles (MCV) immunization coverage among 1-year-olds (%)
Republic of Moldova,1999,2,93,Measles (MCV) immunization coverage among 1-year-olds (%)
Republic of Moldova,2004,2,96,Measles (MCV) immunization coverage among 1-year-olds (%)
Republic of Moldova,2006,2,97,Measles (MCV) immunization coverage among 1-year-olds (%)
Madagascar,1980,1,0,Measles (MCV) immunization coverage among 1-year-olds (%)
Madagascar,1982,1,0,Measles (MCV) immunization coverage among 1-year-olds (%)
Madagascar,1989,1,44,Measles (MCV) immunization coverage among 1-year-olds (%)
Madagascar,1991,1,54,Measles (MCV) immunization coverage among 1-year-olds (%)
Madagascar,1996,1,46,Measles (MCV) immunization coverage among 1-year-olds (%)
Madagascar,1998,1,51,Measles (MCV) immunization coverage among 1-year-olds (%)
Madagascar,2005,1,74,Measles (MCV) immunization coverage among 1-year-olds (%)
Madagascar,2007,1,81,Measles (MCV) immunization coverage among 1-year-olds (%)
Maldives,1981,2,39,Measles (MCV) immunization coverage among 1-year-olds (%)
Maldives,1983,2,37,Measles (MCV) immunization coverage among 1-year-olds (%)
Maldives,1988,2,83,Measles (MCV) immunization coverage among 1-year-olds (%)
Maldives,1990,2,96,Measles (MCV) immunization coverage among 1-year-olds (%)
Maldives,1997,2,96,Measles (MCV) immunization coverage among 1-year-olds (%)
Maldives,1999,2,97,Measles (MCV) immunization coverage among 1-year-olds (%)
Maldives,2006,2,97,Measles (MCV) immunization coverage among 1-year-olds (%)
Maldives,2008,2,97,Measles (MCV) immunization coverage among 1-year-olds (%)
Mexico,1980,3,35,Measles (MCV) immunization coverage among 1-year-olds (%)
Mexico,1982,3,37,Measles (MCV) immunization coverage among 1-year-olds (%)
Mexico,1989,3,85,Measles (MCV) immunization coverage among 1-year-olds (%)
Mexico,1991,3,89,Measles (MCV) immunization coverage among 1-year-olds (%)
Mexico,1998,3,96,Measles (MCV) immunization coverage among 1-year-olds (%)
Mexico,2000,3,96,Measles (MCV) immunization coverage among 1-year-olds (%)
Mexico,2005,3,96,Measles (MCV) immunization coverage among 1-year-olds (%)
Mexico,2007,3,96,Measles (MCV) immunization coverage among 1-year-olds (%)
Marshall Islands,1981,2,0,Measles (MCV) immunization coverage among 1-year-olds (%)
Marshall Islands,1983,2,0,Measles (MCV) immunization coverage among 1-year-olds (%)
Marshall Islands,1990,2,52,Measles (MCV) immunization coverage among 1-year-olds (%)
Marshall Islands,1992,2,86,Measles (MCV) immunization coverage among 1-year-olds (%)
Marshall Islands,1997,2,52,Measles (MCV) immunization coverage among 1-year-olds (%)
Marshall Islands,1999,2,93,Measles (MCV) immunization coverage among 1-year-olds (%)
Marshall Islands,2006,2,96,Measles (MCV) immunization coverage among 1-year-olds (%)
Marshall Islands,2008,2,86,Measles (MCV) immunization coverage among 1-year-olds (%)
The former Yugoslav Republic of Macedonia,1995,3,97,Measles (MCV) immunization coverage among 1-year-olds (%)
The former Yugoslav Republic of Macedonia,1997,3,98,Measles (MCV) immunization coverage among 1-year-olds (%)
The former Yugoslav Republic of Macedonia,2002,3,98,Measles (MCV) immunization coverage among 1-year-olds (%)
The former Yugoslav Republic of Macedonia,2004,3,96,Measles (MCV) immunization coverage among 1-year-olds (%)
The former Yugoslav Republic of Macedonia,2011,3,97,Measles (MCV) immunization coverage among 1-year-olds (%)
Mali,1980,1,0,Measles (MCV) immunization coverage among 1-year-olds (%)
Mali,1987,1,11,Measles (MCV) immunization coverage among 1-year-olds (%)
Mali,1989,1,40,Measles (MCV) immunization coverage among 1-year-olds (%)
Mali,1994,1,46,Measles (MCV) immunization coverage among 1-year-olds (%)
Mali,1996,1,57,Measles (MCV) immunization coverage among 1-year-olds (%)
Mali,2003,1,57,Measles (MCV) immunization coverage among 1-year-olds (%)
Mali,2005,1,73,Measles (MCV) immunization coverage among 1-year-olds (%)
Mali,2012,1,59,Measles (MCV) immunization coverage among 1-year-olds (%)
Malta,1981,4,0,Measles (MCV) immunization coverage among 1-year-olds (%)
Malta,1986,4,35,Measles (MCV) immunization coverage among 1-year-olds (%)
Malta,1988,4,41,Measles (MCV) immunization coverage among 1-year-olds (%)
Malta,1990,4,80,Measles (MCV) immunization coverage among 1-year-olds (%)
Malta,1995,4,51,Measles (MCV) immunization coverage among 1-year-olds (%)
Malta,1997,4,56,Measles (MCV) immunization coverage among 1-year-olds (%)
Malta,2004,4,94,Measles (MCV) immunization coverage among 1-year-olds (%)
Malta,2006,4,94,Measles (MCV) immunization coverage among 1-year-olds (%)
Malta,2011,4,84,Measles (MCV) immunization coverage among 1-year-olds (%)
Myanmar,1980,1,0,Measles (MCV) immunization coverage among 1-year-olds (%)
Myanmar,1982,1,0,Measles (MCV) immunization coverage among 1-year-olds (%)
Myanmar,1987,1,17,Measles (MCV) immunization coverage among 1-year-olds (%)
Myanmar,1989,1,50,Measles (MCV) immunization coverage among 1-year-olds (%)
Myanmar,1996,1,86,Measles (MCV) immunization coverage among 1-year-olds (%)
Myanmar,1998,1,89,Measles (MCV) immunization coverage among 1-year-olds (%)
Myanmar,2005,1,72,Measles (MCV) immunization coverage among 1-year-olds (%)
Myanmar,2007,1,81,Measles (MCV) immunization coverage among 1-year-olds (%)
Myanmar,2012,1,84,Measles (MCV) immunization coverage among 1-year-olds (%)
Montenegro,2007,3,90,Measles (MCV) immunization coverage among 1-year-olds (%)
Mongolia,1981,2,12,Measles (MCV) immunization coverage among 1-year-olds (%)
Mongolia,1983,2,1,Measles (MCV) immunization coverage among 1-year-olds (%)
Mongolia,1990,2,92,Measles (MCV) immunization coverage among 1-year-olds (%)
Mongolia,1992,2,84,Measles (MCV) immunization coverage among 1-year-olds (%)
Mongolia,1997,2,91,Measles (MCV) immunization coverage among 1-year-olds (%)
Mongolia,1999,2,93,Measles (MCV) immunization coverage among 1-year-olds (%)
Mongolia,2006,2,99,Measles (MCV) immunization coverage among 1-year-olds (%)
Mongolia,2008,2,97,Measles (MCV) immunization coverage among 1-year-olds (%)
Mozambique,1982,1,58,Measles (MCV) immunization coverage among 1-year-olds (%)
Mozambique,1984,1,50,Measles (MCV) immunization coverage among 1-year-olds (%)
Mozambique,1989,1,48,Measles (MCV) immunization coverage among 1-year-olds (%)
Mozambique,1991,1,55,Measles (MCV) immunization coverage among 1-year-olds (%)
Mozambique,1998,1,64,Measles (MCV) immunization coverage among 1-year-olds (%)
Mozambique,2000,1,71,Measles (MCV) immunization coverage among 1-year-olds (%)
Mozambique,2007,1,75,Measles (MCV) immunization coverage among 1-year-olds (%)
Mozambique,2009,1,80,Measles (MCV) immunization coverage among 1-year-olds (%)
Mauritania,1981,1,45,Measles (MCV) immunization coverage among 1-year-olds (%)
Mauritania,1983,1,43,Measles (MCV) immunization coverage among 1-year-olds (%)
Mauritania,1990,1,38,Measles (MCV) immunization coverage among 1-year-olds (%)
Mauritania,1992,1,43,Measles (MCV) immunization coverage among 1-year-olds (%)
